comment_id,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68,pc_69,pc_70,pc_71,pc_72,pc_73,pc_74,pc_75,pc_76,pc_77,pc_78,pc_79,pc_80,pc_81,pc_82,pc_83,pc_84,pc_85,pc_86,pc_87,pc_88,pc_89,pc_90,pc_91,pc_92,pc_93,pc_94,pc_95,pc_96,pc_97,pc_98,pc_99,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117,pc_118,pc_119,pc_120,pc_121,pc_122,pc_123,pc_124,pc_125,pc_126,pc_127,pc_128,pc_129,pc_130,pc_131,pc_132,pc_133,pc_134,pc_135,pc_136,pc_137,pc_138,pc_139,pc_140,pc_141,pc_142,pc_143,pc_144,pc_145,pc_146,pc_147,pc_148,pc_149,pc_150,pc_151,pc_152,pc_153,pc_154,pc_155,pc_156,pc_157,pc_158,pc_159,pc_160,pc_161,pc_162,pc_163,pc_164,pc_165,pc_166,pc_167,pc_168,pc_169,pc_170,pc_171,pc_172,pc_173,pc_174,pc_175,pc_176,pc_177,pc_178
17090,6.3739314,1.8365755,0.03772467,0.17903864,3.1114535,-0.40532365,3.4520059,-2.6087277,-0.35088855,-0.16977403,-1.2037289,-3.170621,1.421323,-1.6697737,1.794791,-1.2942132,-2.6648812,2.4156308,0.5674017,3.9780965,-0.40458483,-0.93213785,2.262413,3.453159,-0.31398332,0.54161656,-1.1911246,-0.14832747,3.0832438,1.4080129,-0.55655634,0.49821138,0.54055184,-1.7569098,-4.0207973,-0.64290476,0.008773673,-1.6979475,0.90843415,-1.8595986,-0.5415523,3.8098223,0.5430022,-0.90987647,-0.7618717,-0.16845407,-0.2095539,0.28587097,0.71761584,-2.021714,-1.2581059,1.7563992,0.13596548,-1.3601332,-2.5903864,0.9328583,2.510469,1.0405757,-0.5437473,-2.887629,1.8980689,0.57836723,-1.1213768,1.4660211,2.4881313,-0.9945352,-0.6671576,1.7159946,1.2387087,-0.008212369,-2.9995365,2.9724543,-0.63433635,-1.4012878,1.2384995,-1.5176893,2.4942236,-1.5482802,1.4758446,-0.54593235,-0.48273173,-0.8302508,1.6860359,0.530113,-0.22383296,-1.2293323,1.1730235,0.5613136,-0.73481333,-0.9764574,0.3004952,-3.004468,3.2292368,-0.4231025,-1.1359856,0.7191348,-0.010558557,1.358274,1.6991593,2.091771,0.4632719,-1.7617099,3.1614878,-0.47403717,-2.6995265,0.0521789,-0.08467001,0.8462236,-1.0281742,0.18668763,0.7628881,-0.7388981,0.3256683,1.080745,-0.5439899,0.46589446,0.35096702,1.117996,1.6504221,0.7149916,1.3853506,-0.030040016,2.681521,-0.19412327,-0.12228063,-0.24385425,-0.55813336,-0.51491565,-0.811666,1.393074,-0.7868188,-0.016902212,-0.8938534,-0.09435514,0.5317667,0.08568769,-1.2107031,-0.37088794,-0.7100834,-0.4535108,0.56319696,-0.42458594,1.9593,-0.945721,-0.16095723,-0.17497787,-1.1382729,-0.14102842,-1.4805703,-1.048425,-0.16198531,-0.8409967,0.17429519,2.2961981,0.5223174,0.3160813,-1.0488143,0.43207455,-1.0080209,-0.6388575,0.41349977,1.3569357,0.5552678,0.1359958,-1.4022778,-0.31766474,-0.05204253,1.1926906,0.7281827,-0.769513,-0.5570204,0.3165763,-0.8890618,-0.4942782,0.14989884,1.0629853,0.6583959,0.5417781,-0.09589309
26214,-4.2175345,1.2151835,2.5187106,1.3892994,-0.7404233,5.248392,-0.67823535,2.054115,0.8047276,5.6513033,-0.8812722,-0.6203957,1.786938,0.87210613,-0.76254505,-2.125065,0.114398435,0.6402178,-1.0167803,2.7336793,-1.5321635,1.2634928,-1.356067,2.350368,1.1399199,-0.60059917,0.19044879,1.3595225,-0.23691641,1.437742,-0.58564824,-4.4265876,-0.022380134,1.1475425,-0.13954613,1.2270198,-1.524586,0.038003936,3.1887562,1.4931595,0.516688,-1.002973,0.8998332,3.7625575,0.8362078,0.09346234,-0.62622786,-0.8345588,0.11988003,1.8408287,-0.67035943,-1.3065345,0.11293786,-0.5557066,0.80119824,0.9953903,0.5049623,0.33607978,0.4179078,1.2160753,-0.18710123,0.18349494,-0.91879046,0.2768718,-0.28608543,-0.37426007,-1.8156272,-2.1268919,-0.055959795,0.9259558,0.062761106,-0.70344836,-0.19644499,1.2512746,2.2833476,0.9790551,-0.40422848,-0.6737325,-0.5574862,0.066527486,-0.11296451,-0.57142365,-0.059184056,-0.05739457,-0.817535,0.68684506,0.18962818,0.36083928,-0.48974785,0.45757067,0.038142823,1.0514252,-1.1307528,1.1433744,1.6799304,-1.0438523,0.11810828,0.91329145,1.022257,0.06717786,-0.6872717,1.0648713,-0.6008038,-0.16065443,-0.61836475,-0.21549287,-0.6000095,0.54696393,-0.6651665,-0.6239113,0.5133114,0.7018613,0.18335408,-1.1906081,-0.09984485,-0.7762964,0.24247347,-1.5952203,0.7958899,-1.2283809,-0.08791298,0.5511929,-0.45404932,0.4488544,0.8056158,-1.2059884,-1.0204431,-0.18269287,1.4844162,0.85235405,-1.7340853,-0.091723315,-0.26080632,0.52873224,-0.2607227,-0.03406098,0.92013454,-0.2640757,-1.3649775,0.01309572,-0.26653847,0.6048983,0.12719457,-0.1840762,1.228796,-0.9706623,1.3515947,-0.8057003,-0.5611852,0.38557047,-0.5554811,-0.41205764,-0.053317595,0.752282,1.9301503,0.47462368,0.24279855,0.52331424,0.40068117,-0.32249576,1.8394675,-0.22310638,-0.09997373,-0.32457662,-0.16855055,-0.52108884,0.55227125,0.24767369,-0.3838012,-0.58883536,0.5523292,0.3724175,-0.29781055,-0.5645949,-0.9362619,-0.11570932,-0.19634712,0.8030936,0.82194555
46846,1.5267787,1.602771,7.8838425,0.0005263717,-4.0550427,-6.6839805,1.106517,-4.110962,2.3228173,-2.651929,2.6779466,3.2661726,2.2836592,3.5987039,-0.3910704,0.097520724,2.4643743,-2.452259,0.31331655,-1.8490765,0.9863622,0.18964526,1.8654039,0.52793086,0.093418255,1.0515587,3.859949,1.0675074,0.3167798,0.10513972,-0.819584,3.7885911,0.23489837,0.7667015,4.858533,-0.81828487,1.3196461,-3.087994,1.0263567,2.570733,-1.1433544,0.3359815,-2.2947102,-0.3048339,-2.9538941,1.2567723,3.4023068,-1.0940423,-3.130019,-0.1185984,3.2779765,0.2448652,1.5589823,0.78418154,-3.0810695,2.8675547,0.32904884,-0.07585956,1.2841992,-1.5365962,1.0045741,-0.6294147,2.5584817,0.5293347,1.7446423,-1.0414333,0.093812,-3.2182794,1.8835711,-0.37657255,-0.60446084,0.3852753,-2.5819354,1.47884,2.384449,0.82753015,0.6569026,-1.9369196,-0.46260107,0.33072835,0.39425382,-0.536252,1.1608291,0.75452656,0.251967,2.7800577,-0.94253564,-0.45963526,-0.5814938,0.6982064,-0.7957448,0.56567854,-0.37930042,-0.16422711,-1.3088375,1.3167324,0.13171403,0.97594696,-1.3830584,-0.2637692,-0.67050236,-0.9523474,-1.6661537,0.35581478,0.25941643,-1.0701752,2.090216,2.2546988,-0.47685254,-3.3982208,-1.2385781,0.66735506,-0.5020859,1.6213852,0.7555491,-0.7261556,-0.13676031,1.6264563,-0.12905526,0.12676097,0.64735436,-0.31814364,-0.21763334,-2.3402305,1.0111823,1.4005659,-0.11073283,-0.5590216,0.62547123,2.1413546,-1.4762629,-0.07225468,-0.6870584,0.1330769,1.7682377,0.8052637,-0.4089489,-0.6579639,-0.22216976,0.06429969,1.9324484,-0.4793176,-0.6285842,-0.26212308,0.81716806,1.1898394,-0.53142345,-2.6640987,-0.34537446,1.210599,-0.99495673,0.9948403,0.32537466,1.5012054,-0.97462595,0.23102474,0.7391951,0.5604249,0.8433509,1.3554804,1.5468831,-0.6909071,0.30159706,0.14670336,-0.17836577,-0.5519757,-1.0815353,0.4479754,-1.4380304,0.22316824,-0.23318282,-0.42238718,0.33735782,0.58534634,0.7785858,0.4730584,0.40588126,0.11218185,0.84320307
42264,-1.2837071,-7.250593,2.2008295,0.9685503,-5.519884,-5.906724,-3.4760685,-0.5038032,4.268999,-0.6145491,-0.015688863,1.8804455,3.3897302,-4.506644,-3.1732368,-1.7745214,-2.004753,-0.7352186,-0.5938491,-2.6608162,2.0299911,-1.1866583,0.7053883,3.1310196,-1.1253443,1.6611937,0.47682032,-1.5960504,-0.9001769,0.13960688,2.4530106,1.1302623,1.0377326,0.06201182,1.9283681,2.7129993,-2.8920147,-1.0873098,2.3582716,0.6858604,-0.7673853,-0.12570919,1.0246917,-1.1710806,2.4237466,2.7081783,2.2312322,1.8580682,-0.30529562,0.5139428,-0.31636518,0.7277434,-1.569537,-1.1612444,1.1802137,-0.4790629,-1.3957849,-0.48059782,0.68359375,2.1043344,-0.7289281,-1.2587364,-1.9128177,0.14282976,2.6384957,0.4896462,-1.0728576,-0.58975655,0.12611966,0.20120029,1.1001663,-0.5283196,0.69815487,-0.7033788,-0.15064268,-3.1078928,-0.37300643,1.5766616,-1.5929679,-2.4239602,1.3067735,-0.115817405,0.32072634,0.8809521,0.804363,0.37115592,-0.1427521,-0.6986935,-0.8194634,-0.29014325,0.38810587,0.5496736,0.5899915,-0.592075,-2.3359044,1.0939114,0.53242207,1.1855178,-1.5581912,0.07845807,0.48166233,0.9985116,-0.92656577,-0.76789385,0.9871767,-0.04474041,1.0929976,1.1385331,1.144725,-0.2826298,0.0852655,-0.5656277,-0.0118221,0.9274269,0.005896321,-0.9779047,-1.6016681,0.1649814,0.4866745,1.1399623,-1.3472371,0.8133134,-0.37406117,-0.011677415,0.12522358,-0.94384897,-0.71848166,-0.2511879,1.0499526,-0.25088242,-1.3941123,-0.7729284,0.40365317,-0.14146501,-0.3243969,-0.75228757,-0.4526643,-0.8700025,-0.3085876,-1.0826625,-1.4455347,-1.6650755,0.99472547,0.26140475,-0.44773182,-0.072833784,-0.44729406,0.16134207,-0.99742806,0.92897516,1.4095693,1.0271997,0.72418165,-0.10451336,0.12268938,0.9617285,-0.18787946,0.023262344,-0.06431965,-0.34904763,0.013955287,0.29102764,-0.7449732,0.2992701,0.15640007,-0.058028232,-0.4326733,-0.13898611,-1.1719649,0.3500828,0.7765722,0.25786844,1.1755974,-0.05370474,-0.34767604,-0.27860922,-0.8105707,-0.48903662,1.5505856
41554,-2.714885,6.264246,2.9145427,-6.166827,0.4862373,-1.5385236,4.4424524,0.19209057,-0.29519495,0.80839294,-2.7642527,6.6225877,-0.033214692,1.7441995,-0.49808308,-1.8544695,2.4157257,1.1803614,2.3433418,0.69341993,2.907671,0.30513558,0.81587106,0.25595883,-0.60682166,0.7702441,0.86084867,0.053918723,-0.4098079,-0.061948195,-4.19718,2.990272,0.36249128,-0.067150995,-0.40485433,0.6619152,3.0109587,-2.1989255,-0.08718956,-0.11067892,-2.315915,0.5029718,-1.2322197,3.1593907,-1.1334028,0.15374552,1.5692294,0.15164714,-0.4925287,0.29482973,1.6398218,-1.596484,-0.30547518,0.5684192,2.5122318,1.2207582,-0.566858,-1.2144912,0.2986654,2.0668464,-0.9342102,0.22998834,1.5037539,0.8860418,-0.9785987,-1.647887,-0.04117158,-1.1468186,0.21196862,-0.6865893,-1.7791157,1.0003471,0.5482007,1.4046345,-0.50809544,-0.5151589,1.1373603,1.0573118,0.12909023,1.314714,0.7740446,0.34349692,-0.9896376,1.4500077,0.26265964,1.6135046,-0.8880562,-0.62000835,1.6123848,0.6041832,0.33270568,1.1415567,-0.799552,-0.49428087,0.031105636,1.5174654,1.2121127,-0.61652786,0.287442,-0.46884272,-1.5026405,-0.96823925,0.54752576,-0.1533598,-1.4243481,-0.72345567,0.5272532,0.6101311,-0.4575007,-0.8140425,-0.37703913,-0.0005166527,-0.24246669,0.65035987,-0.45767325,0.3026596,0.25180316,1.7739044,0.09865582,0.96356505,0.7941179,2.0270877,1.1182821,-1.043656,0.3604886,-0.48560378,1.0683591,0.34362832,1.5483024,0.08011205,0.27889687,0.5710056,0.52470076,0.15274784,0.19390428,0.29902908,-0.4274221,0.082893685,0.4765102,0.7303839,0.043784793,0.95888525,0.59358335,1.3084375,-0.0094118975,-0.54048413,1.3812203,-1.1393523,0.18419331,0.83667207,0.64002234,0.2620305,-0.053284813,1.5524942,-0.49076056,1.1381862,0.20876308,0.24807468,1.0735434,0.23341757,0.25787196,1.1004746,-0.5891636,1.1275123,-0.8422597,-0.32992658,-0.28791866,0.521109,0.15866184,-0.42636853,-0.14859599,-1.1534003,0.5361416,0.01075883,0.48615807,-0.82721,-0.2266708,0.47112405,-0.091904126
33238,6.8032303,0.64140284,-1.6002414,4.432702,-2.719446,4.4172654,-5.807828,-0.9405455,-4.5539904,0.87082,-3.239726,-1.8554899,-2.0488632,-1.3187742,0.56202966,-2.1202276,-2.555305,3.45905,-1.0121148,-4.104483,1.053059,0.38449514,1.3489859,1.3833371,1.2453475,-0.39633533,0.16635506,-0.84774405,-0.7109691,-0.53225476,-0.40280163,2.9929273,0.8056479,-0.8894546,-0.5509981,0.081957206,0.55750287,-3.094492,-0.72244763,0.45862177,0.0027299186,0.13012137,0.9150617,-0.039019793,0.7975659,-0.75643116,0.007120271,0.2806421,-2.1085286,-2.083396,0.37206483,-0.40960562,1.3613079,0.30372524,-0.5586405,-0.47005957,0.046687808,-0.7491808,1.053463,-0.4647563,0.1470239,-0.5097865,0.39194325,1.3432766,2.1313803,-0.8043324,-1.1626353,1.0864503,0.18230753,-1.4319837,1.8031435,0.8192196,1.1645985,-1.0922792,-1.046506,-0.33089307,-0.28744182,0.66850543,-0.12267377,1.7197541,0.41631585,2.3327477,0.48456213,1.2839127,-0.06965935,-0.5263072,0.07840212,-0.8941448,1.1672292,-0.8790383,-0.49628884,-0.21718645,-0.79363513,-0.32358363,0.4799981,0.57136965,-0.62676775,-0.5081175,-0.35788417,0.10921806,-0.0036342025,0.12585647,-0.18519367,-0.29275626,1.4138858,0.44098052,-0.294545,-1.9735799,-0.53701454,1.1446322,-0.19027115,-0.9187087,-0.7553621,0.16840272,1.2364234,-0.3668819,1.1664412,0.428369,-0.68551874,0.768479,-1.3262956,-0.14559121,-0.7840667,-0.3994853,0.46403557,0.28715685,0.2844897,-0.9826839,-0.3309278,0.45334646,0.17186154,-0.77518976,1.3884699,0.54436946,0.35143045,0.4836549,0.6296992,-0.5781594,-1.1329639,0.47904608,0.14856273,0.38387692,-0.7824475,-0.37157553,1.0053878,-1.0344054,1.0607487,0.44337288,-0.11596621,0.26310018,-0.70697457,0.018357944,-0.7219354,-1.0089953,0.2881931,0.81596416,-0.21443167,1.2378101,-0.039145537,0.050081372,-0.5333514,0.9958354,-0.5249641,1.0409487,0.04983302,-0.35144728,-0.015746804,-0.67616725,0.46419916,0.4215892,0.20675118,-1.1892604,0.1377086,-0.05840326,0.79548687,-0.15459542,0.39982975,0.19144788,-0.09932487
43431,-4.6622777,-4.0228634,-5.1885552,-1.1484166,-3.1031952,-0.3603383,-1.4041647,-3.0929956,-2.1689901,0.35662845,-1.9419537,-0.017750729,1.7821232,1.9058746,-1.4546038,-0.009651439,-0.28454792,-2.7148912,-0.8067453,-1.9099402,-3.3706264,-5.4489803,1.5473201,-1.442991,2.3449948,0.96405184,0.18772808,0.2733562,-1.5745335,0.60314345,-0.087299414,0.8933313,-1.6719244,0.20622025,-0.2392854,-1.6318241,1.0549859,0.54620254,1.1722095,1.7009087,0.06685921,-0.7464889,-1.0850973,0.06711924,1.0722644,-1.4635378,0.4998858,-1.3819898,0.90590644,-0.3198514,0.60890543,0.014540864,0.6354388,-0.2614699,-1.6932874,-0.38063487,1.2842293,1.0084689,0.110817544,0.73365194,1.9310083,1.0616137,-1.0763892,0.11443706,-0.7209378,-0.5998926,0.8698937,0.39382103,-2.1733804,1.7984021,-0.8123424,-0.9104707,0.70514965,0.87052155,-1.994772,1.3202487,1.907754,0.72367054,0.43426746,-0.20988363,1.274172,0.5905371,0.77089643,0.5509461,-0.7778842,-0.04147971,-0.9777609,0.19839749,-0.12926313,-0.8364699,-0.38954103,0.17617136,2.2435174,0.5682794,0.8174505,-1.2973742,0.10892465,-0.20737611,-1.3140188,0.6650048,0.21849701,-0.35280046,1.1890446,-0.50140774,-1.776864,-1.2315199,-0.8090421,-0.97304916,-0.27999255,-0.9668077,-0.54173,-0.4402091,-0.5819664,0.5909821,-0.38354677,-1.1314182,-0.6597292,-1.244385,-1.0846472,-1.5131257,-0.17924939,0.4177072,0.02246146,-0.7683971,0.8817384,0.3846342,0.64973706,-1.3208236,-0.6671244,-1.2629957,-0.77520764,-0.12739636,0.62597305,1.8810444,1.0546501,1.221286,-1.3319906,0.5514215,-1.92527,-0.56916285,1.1081839,-0.9011533,-0.3266378,0.12195336,-0.74382067,-1.3193829,-0.37716436,0.71676934,0.41786432,1.2795391,-0.08484139,-0.007594596,-0.36348692,0.7317857,-0.33179635,-0.41752633,0.02786021,-0.6532652,-0.65669835,-0.1625028,-0.45064244,-0.35090533,0.10077647,-0.18269129,-0.19634673,-0.70861936,0.56876796,-0.13261831,0.9970363,-1.6764057,0.5235949,-0.25506467,0.25982523,-0.8303108,0.28932378,0.3590476,0.53696656,-1.0336367,-0.33408883
40697,-2.6707668,-6.098081,-0.5146882,-4.340914,2.466654,2.565845,1.3510275,-0.2373732,4.2579136,0.39045963,-1.3999149,0.5509002,1.0036323,0.8547726,-0.75379413,1.2205954,0.9423764,-0.20651567,-0.9322268,-3.654179,-6.131274,-0.8111551,0.9934775,-1.457395,1.2446148,-0.23160605,2.9282575,1.512148,-1.5753751,-0.40483874,1.8241036,-1.1019479,1.0074239,-1.0485594,-0.9428139,1.6273437,1.0777926,-2.1826906,-0.63893473,0.38435036,0.08767029,2.1518846,0.8413551,-1.2752764,2.0795171,-0.06540383,0.9786781,1.515685,-2.5726106,0.6613481,1.2603475,0.31553924,-1.0966042,-0.096853785,-0.8571267,1.6751578,-0.5870906,-0.16038145,-0.97877425,-0.4496858,-0.62001085,1.4969134,-0.9944399,0.24608585,-1.5817194,2.2332935,-0.074195296,-0.50769675,-0.06887936,-0.09667922,-0.06584381,-1.6630632,-0.10534716,-0.9716913,-0.6565136,-0.3426543,-0.24691823,1.049836,1.4660054,-0.37184027,2.447848,-0.54733485,-0.80431056,0.24975155,2.006941,-0.9710046,0.31865862,1.0038258,-2.6137588,0.632119,0.35172772,1.2070807,-1.7995684,0.2864349,-1.4345555,2.4669838,0.17416415,-1.8744493,-0.0102618085,-1.3084378,-1.5960405,0.41150218,-0.9516901,-1.101508,-0.41998693,-0.85529345,-0.7530567,-1.0074959,-1.2318437,0.19879633,-0.45215225,0.92646384,-1.2460766,-0.78907025,-0.60949904,1.6802181,0.14655542,0.34058115,0.83635306,1.5247881,0.42209405,0.062351875,0.2982911,-1.0221914,0.7772156,1.2549398,-0.1563983,0.1300096,-0.9168375,-0.9722228,0.95704794,0.58926654,0.5833147,0.83737576,-0.26534343,-0.67304426,0.84841514,-0.5851442,-0.15998052,-0.55677354,-0.40160117,-0.1756615,0.6694292,1.2605364,-0.22162165,-1.7262334,1.7522066,-0.48813927,-1.1850278,1.2842562,-0.92992413,-0.5132659,1.6841276,-0.30491844,0.8573223,0.7917093,-0.7220273,0.32901204,-1.5522015,-1.0875664,0.5070977,0.16521294,-1.3658707,1.3299693,0.41213876,-1.8980515,-0.34088582,-1.300119,-1.1148684,1.512755,0.19496982,-0.14041376,-0.7178363,0.6762855,-0.36031717,-0.12974669,-0.2950437,-0.6514592,0.1769319
38937,-6.010906,4.814248,1.569071,3.0235157,3.2782087,-1.8163037,4.8587065,2.168591,2.4277797,-3.9628139,-0.52235496,2.2645524,1.7460082,4.9383636,-1.1250966,-1.5286021,-0.4293989,2.2964578,-2.0647373,-3.7584465,-0.8044523,3.1540797,-0.35676873,-1.8774284,0.7426784,2.6956677,-2.29705,1.0863256,-3.0161483,-0.44163284,0.74850833,-1.0155426,0.0877885,2.880676,-0.5815742,-3.4945154,-1.09298,-1.5961137,0.8605263,-0.99190927,-0.27456826,0.96927893,0.57704484,-0.9386703,1.6598932,-1.6351578,0.37378532,1.289187,-0.98420095,-1.6970694,-1.6565566,-0.768825,-0.15415587,0.06918524,-2.3278086,0.43297118,-0.104831934,2.166432,1.3635334,-1.0265836,-0.078685455,-1.7144382,-0.5289202,0.03325133,-0.3374127,0.4391201,-1.4654528,1.0822222,1.3989048,-0.06673146,0.65078187,0.47934026,0.47066063,-0.059153013,0.7077405,-0.88624084,0.4043319,-1.0323746,-0.21958444,0.49862015,0.13415235,-0.52142936,-0.7312318,-0.2902267,-0.08325598,-0.6421448,-0.6466132,0.34885603,-0.12057726,0.3492996,-0.28590253,0.28996098,-2.0709372,-0.18426295,-0.7075411,1.0717258,0.96718836,0.96042925,0.67259634,0.26612365,-1.4278857,0.86598116,-0.21907529,-0.35268167,-1.0066367,0.31049073,0.8736926,0.38379017,-0.7024306,-0.67995423,0.7198024,-0.97791106,-0.34940183,0.60794884,0.5133376,-0.10635608,0.3363776,-0.45656028,-0.7064373,-0.15204588,0.06862074,-0.5361426,0.48020375,0.048032615,-0.7883031,0.40555897,-0.800456,0.75884336,0.8249969,-1.0111425,0.11847776,-0.21410261,-0.94967306,-0.046835102,-0.1475861,0.7073515,0.15691546,1.4381561,-0.252881,-0.9643309,-1.2093726,0.61339766,0.29208744,1.5812927,-1.153103,-0.62144333,-0.16978192,0.63803184,0.5577594,0.35306305,0.28101155,0.85431993,0.5267851,-0.048418295,-1.2137077,0.82038444,-1.490785,0.31831855,-1.1746378,1.1498909,-0.57596684,-0.021791203,-0.06332674,-0.100376986,0.24752705,0.68058276,-0.8221407,0.67035526,-0.36152723,-0.6186136,0.7622411,0.4232158,-1.1158221,0.30529174,0.14655186,1.4463351,-0.19511768,0.1031824,0.14595272
12106,-4.589022,3.7138214,1.0526022,2.2655096,-0.5341802,1.2022381,-3.2524004,0.81973636,3.0994468,0.8759231,-3.764844,1.2950413,0.83400404,0.082267426,-3.0710444,-1.6081314,-1.2399904,-0.51943475,2.5232368,2.208971,1.0224035,0.29236367,-0.2511058,0.105537616,-1.1540296,-0.21344276,-3.197504,-0.09770461,0.4389689,-1.6925613,0.059738595,-2.2616112,0.46552235,-1.152821,0.20990169,1.4060878,-0.052516688,2.2061505,0.5399821,1.719583,-0.39110404,1.7930176,2.6800313,1.6642336,-0.3548144,-0.6207533,-0.424958,-0.9577179,2.208692,2.1627886,0.67128634,1.4605083,-1.4045174,-1.4761432,0.33849406,-1.4367659,-0.5466863,-0.77407455,0.16109753,-0.46326843,1.1951796,0.31442302,1.983308,-0.56077236,0.58878756,-2.938219,-0.12688157,-0.22278517,0.08594293,1.6562263,2.0526593,0.5884445,-2.2363548,-0.05021321,-2.172429,-0.66363424,-0.52722746,0.35496965,-1.6477978,0.054989416,-0.42508808,1.7079489,-0.61185133,0.87924045,-0.2520037,-1.1874422,-0.67903674,0.6179286,-0.26835144,1.9003241,-0.6862484,-0.6253035,0.9498913,0.8966422,-0.875152,0.17155646,-0.52656865,-0.044464055,1.0177437,-1.9854671,0.18051593,-0.7890755,0.53877676,-0.57135147,1.3862288,-1.0950352,0.40188175,-0.31691968,0.6329067,-0.611158,-0.5446782,-1.020484,0.42354956,0.8548841,0.86905706,-0.4365138,1.253516,-0.53985256,-0.56730944,-0.5730776,1.0645299,0.50627744,1.3309779,-0.9753012,0.18360573,0.09511246,-0.059210245,-0.40385693,1.6655202,-0.53704864,-0.030863477,-0.6426234,1.4574884,0.67258006,0.18687312,0.5271604,-0.53210795,1.0061088,0.74841213,-0.38624322,-0.33757266,0.3448755,0.87857187,-1.9470704,0.17229825,0.0764885,0.8323677,0.12554796,0.20019355,0.7425957,-0.86110663,0.12278895,-0.5859895,-0.5801782,0.8123895,-0.3102816,0.16994111,-1.7769653,0.8921848,-0.3045054,-0.27432135,-0.7328714,0.11856366,0.51823795,-0.6360693,-0.9952593,-0.33657748,-1.0313272,0.4178244,0.0708925,-0.96814024,-0.51427776,0.64342695,-0.07903452,0.27266455,0.21628785,-0.537469,-0.39935791,0.16606377
